"","x_name","essential","degree","eigenvector_centrality","betweenness_centrality","closeness_centrality","predicted_lethality","acc"
"4735","YPL046C","0",30,0.000399769130635216,0.000324656090877965,0.319472124966334,"0",TRUE
"4736","YIL072W","0",32,3.1644289448388e-05,0.000319314195402322,0.293759286775632,"0",TRUE
"4737","YKL108W","1",33,5.79190429182514e-05,8.71039181439183e-05,0.290692545213939,"0",FALSE
"4740","YIL122W","0",2,8.92791435774013e-07,2.95937006833999e-06,0.235600222451736,"0",TRUE
"4741","YKR077W","0",7,1.56580144226878e-06,2.72083212623356e-06,0.256132319917084,"0",TRUE
"4742","YLR353W","0",11,6.91778988311052e-06,4.62440572698433e-05,0.262596298592048,"0",TRUE
"4743","YKL220C","0",10,4.53884910078447e-07,7.60551258421594e-06,0.248616700201207,"0",TRUE
"4744","YGL160W","0",1,1.7935054952921e-07,0,0.237610672649333,"0",TRUE
"4745","YFL046W","0",6,7.56939219525185e-05,0.000369714158608896,0.266346326567271,"0",TRUE
"4746","YCL032W","0",27,7.29500150671349e-06,2.16896131455175e-05,0.280067998300042,"0",TRUE
"4749","YGL052W","0",2,8.03721287980933e-09,2.28868854319207e-05,0.201159951159951,"0",TRUE
"4751","YLR047C","0",8,3.36419852072103e-07,6.05007177358456e-06,0.242586608859258,"0",TRUE
"4754","YPL158C","0",8,1.33133006877983e-05,0.000144543567192646,0.279368817710787,"0",TRUE
"4758","YKL019W","1",19,8.51731437970446e-06,0.000308392031797471,0.28771708547589,"0",FALSE
"4759","YDR182W","1",11,8.96402029165885e-07,0.000371624496225672,0.263705482192877,"0",FALSE
"4760","YOL070C","0",5,1.14928258648562e-05,6.27587503572466e-06,0.254102223555118,"0",TRUE
"4761","YBR040W","0",8,2.08235495734116e-07,6.31173676454398e-05,0.243103660286101,"0",TRUE
"4763","YPR122W","0",19,3.44463633910714e-06,0.000101473260422697,0.267596101786681,"0",TRUE
"4764","YDR420W","1",17,4.87406273758706e-06,2.7062893593443e-05,0.271951946444129,"0",FALSE
"4766","YJL031C","1",9,1.71024258402599e-05,3.3910033930826e-05,0.288852091754736,"0",FALSE
"4768","YDR480W","0",16,6.68257497596971e-06,6.8006249855474e-07,0.26896739376899,"0",TRUE
"4773","YPL244C","0",16,0.000200035549307348,0.00129185581873763,0.290123758743824,"0",TRUE
"4774","YLR250W","0",5,2.33197536256462e-06,2.0918181273955e-05,0.250158167784386,"0",TRUE
"4775","YBR162C","0",7,2.27061374468446e-06,0.000102861869130722,0.254724274179694,"0",TRUE
"4777","YGR141W","0",7,2.76542084705025e-06,1.48810695377097e-05,0.242964237433944,"0",TRUE
"4778","YAR033W","0",6,1.5616919787845e-06,0.000122941717916468,0.245468090389868,"0",TRUE
"4779","YOR111W","0",3,4.67366537004161e-06,3.13003258116247e-06,0.251665464420588,"0",TRUE
"4780","YDL199C","0",10,0.000437258794193916,0.000183773810305186,0.266537839295344,"0",TRUE
"4782","YJR079W","0",3,7.67164213995499e-09,6.87771194315369e-05,0.20690737833595,"0",TRUE
"4784","YLR071C","1",53,0.000414426835126118,0.000101887070771406,0.297845628483905,"1",TRUE
"4786","YPL171C","0",10,1.18977077649232e-06,0.000146261873216354,0.242408141578453,"0",TRUE
"4787","YGR292W","0",12,1.37709625663534e-06,0.000280481584211049,0.262375580623756,"0",TRUE
"4789","YAL060W","0",4,1.87342448208274e-06,8.38795181940091e-07,0.24362292051756,"0",TRUE
"4790","YEL033W","0",5,2.39662224903261e-07,6.57142171473494e-05,0.220360393832435,"0",TRUE
"4791","YNL160W","0",20,2.54208842685938e-05,0.000428450093458635,0.283956527983913,"0",TRUE
"4792","YHR067W","0",11,3.52735657974624e-06,6.18962481364397e-05,0.264824075727809,"0",TRUE
"4793","YMR206W","0",5,4.13942293374056e-07,1.13717610134565e-05,0.241009386809704,"0",TRUE
"4794","YJL126W","0",9,1.38714279820292e-05,4.85087637442531e-05,0.289246525237747,"0",TRUE
"4795","YOR030W","0",7,1.63244364864959e-06,0,0.243053848045242,"0",TRUE
"4797","YBR297W","0",8,6.66119282405937e-08,0.00034893745421771,0.22351611079706,"0",TRUE
"4798","YMR095C","0",14,4.58721572754057e-05,8.54635256298384e-05,0.264375501470982,"0",TRUE
"4801","YJR067C","1",11,0.000255005030182906,4.35742124298565e-07,0.276464830093693,"0",FALSE
"4803","YPL202C","0",21,1.55751443718607e-05,0.000200433493561413,0.280067998300042,"0",TRUE
"4805","YNL260C","1",14,0.000255709684531292,0.000107918738436367,0.278935239618116,"0",FALSE
"4807","YLR364W","0",12,1.99152471155673e-06,0.000582418768860569,0.256231909102692,"0",TRUE
"4808","YPL156C","0",3,7.62873177376484e-10,1.80899065457727e-05,0.185837380542065,"0",TRUE
"4811","YKL046C","0",4,8.61198814355098e-08,1.98301082284826e-05,0.23114696597685,"0",TRUE
"4813","YAL049C","0",11,3.78713165652531e-06,0.000341952295246897,0.258893884499542,"0",TRUE
"4814","YFL054C","0",2,1.74145400031246e-08,2.58310077472571e-05,0.218831863631332,"0",TRUE
"4815","YDR038C","0",6,6.50472627060714e-06,3.42765365560774e-05,0.272815087396504,"0",TRUE
"4818","YJR001W","0",5,3.35421085424998e-09,2.66245553369481e-05,0.208346506481189,"0",TRUE
"4819","YEL007W","0",4,3.51871092526232e-07,6.06439818896516e-05,0.235665752771486,"0",TRUE
"4820","YDR039C","0",9,6.51586860560827e-06,0.000127609098510271,0.27343137706883,"0",TRUE
"4822","YIL130W","0",2,9.98712375940413e-08,0,0.214735698769008,"0",TRUE
"4824","YLR457C","1",12,4.72843808169177e-06,1.98458572130629e-06,0.261392684001763,"0",FALSE
"4826","YLR227C","0",5,9.43505761420744e-08,3.67369180770497e-06,0.224031124877238,"0",TRUE
"4827","YPL255W","1",14,9.55067993077168e-06,2.50781085807631e-05,0.276684082851278,"0",FALSE
"4828","YOR177C","0",7,1.39919076334023e-07,2.66379077664509e-05,0.228554913294798,"0",TRUE
"4830","YCL007C","0",4,1.051684845516e-06,0.000109083587986668,0.253895547945205,"0",TRUE
"4831","YLR146W-A","0",1,7.11010851281412e-06,0,0.247413649257467,"0",TRUE
"4832","YFL049W","0",16,2.47610039163187e-05,0.000161893779320966,0.282307582464658,"0",TRUE
"4835","YPL100W","0",36,1.22475659676152e-05,4.31544075385082e-05,0.287549694560264,"0",TRUE
"4837","YOL044W","0",28,2.77035254016532e-05,7.7892893295649e-05,0.281730951928558,"0",TRUE
"4838","YML005W","0",30,0.00109823205602305,0.000518439721903241,0.286051895437446,"0",TRUE
"4839","YFL042C","0",4,1.68508865854794e-07,3.19215806075676e-05,0.216776315789474,"0",TRUE
"4840","YLR114C","0",14,0.000226786825664065,0.000359962664822307,0.293439540866812,"0",TRUE
"4841","YPL196W","0",12,1.80010598570564e-05,0.000123611240576246,0.275591282932949,"0",TRUE
"4848","YGL249W","0",20,3.23256415698077e-06,5.9866815480675e-05,0.26168100595632,"0",TRUE
"4849","YNL134C","0",8,1.10956342947164e-06,2.47093130009414e-05,0.250496262195379,"0",TRUE
"4850","YDL086W","0",9,0.000439691263508611,0.000176156936272037,0.279513643432773,"0",TRUE
"4851","YMR086W","0",6,2.96548425960554e-07,2.40720354785052e-06,0.244345569150908,"0",TRUE
"4852","YIR036C","0",6,1.55602647688562e-06,3.60267824709995e-05,0.255988605464198,"0",TRUE
"4855","YBR184W","0",2,2.83652759359267e-10,0,0.159131764642752,"0",TRUE
"4859","YFL040W","0",7,2.18801132883302e-06,0.000208821842788314,0.24958969827042,"0",TRUE
"4860","YNL254C","0",8,2.30242789043937e-05,0.000289618546878178,0.261773403363199,"0",TRUE
"4861","YEL017C-A","0",5,2.08422261873064e-06,2.37819667487729e-05,0.242002611392198,"0",TRUE
"4863","YHR160C","0",22,1.8470830009222e-05,1.24162735179947e-05,0.271094249931438,"0",TRUE
"4868","YGR288W","0",10,1.06189460926996e-07,1.93653528006756e-05,0.224701648039401,"0",TRUE
"4869","YPL121C","0",4,5.47208554034934e-07,6.76084226240324e-05,0.232642974817604,"0",TRUE
"4870","YMR279C","0",10,8.62272869892681e-09,0.000128069134868335,0.210371368779484,"0",TRUE
"4871","YOR363C","0",3,8.64455193136473e-09,2.63991880793932e-05,0.199589446762687,"0",TRUE
"4872","YPR157W","0",4,9.80009555127653e-07,6.65926727330702e-06,0.227529059730694,"0",TRUE
"4873","YOL105C","0",11,7.46287333351006e-06,0,0.276684082851278,"0",TRUE
"4875","YDR367W","1",7,1.88263263768992e-06,2.26519584222256e-06,0.246631736526946,"0",FALSE
"4877","YMR238W","0",6,4.25561258237831e-07,3.13136063872336e-05,0.237734487734488,"0",TRUE
"4880","YOR087W","0",8,2.21688880626162e-06,2.69765344255876e-06,0.256642146257032,"0",TRUE
"4881","YBR280C","0",9,0.000107510920985135,8.00111705766324e-05,0.280677677346079,"0",TRUE
"4882","YDR423C","0",12,8.93060396917899e-06,6.42583488652806e-05,0.275745036961272,"0",TRUE
"4883","YDL123W","0",9,1.99544141034283e-06,3.6290900008182e-05,0.248210922787194,"0",TRUE
"4885","YMR119W","0",37,1.56298830044295e-05,0.000628952396033912,0.288094428522854,"0",TRUE
"4886","YPR151C","0",3,2.25668503141758e-06,0.000338644183979352,0.250771637562894,"0",TRUE
"4890","YPL223C","0",28,1.26108527349899e-05,0.000226987370554121,0.288024475524476,"0",TRUE
"4891","YBR132C","0",4,2.03337136824725e-07,5.84277428345921e-06,0.245590062111801,"0",TRUE
"4895","YOR084W","0",2,1.46606562021994e-08,0,0.212687370006455,"0",TRUE
"4897","YLR224W","0",4,8.10682504380556e-06,1.3837895714355e-06,0.258015400008701,"0",TRUE
"4898","YLR312C","0",12,9.47613133767014e-06,0.000358514410936262,0.277928772258669,"0",TRUE
"4900","YMR191W","0",4,3.13283350862684e-06,0.00043794673041588,0.24947421552957,"0",TRUE
"4902","YJL089W","0",17,2.6013552350418e-06,8.87810930576886e-05,0.273570110701107,"0",TRUE
"4906","YPL095C","0",7,1.82266453890338e-07,0.00115494298801301,0.234491756612501,"0",TRUE
"4907","YGR236C","0",2,5.19639361755935e-08,0,0.224735705354098,"0",TRUE
"4910","YPR030W","0",10,1.00137851428653e-05,3.26721736711519e-05,0.275067247936184,"0",TRUE
"4913","YDL222C","0",28,2.7435866059861e-05,0.00023340263655625,0.2885429335928,"0",TRUE
"4915","YKL107W","0",10,0.0001366468309926,0.000538826482132621,0.266801619433198,"0",TRUE
"4916","YMR107W","0",20,2.68472956205678e-06,0.000881547392117381,0.270045075809316,"0",TRUE
"4917","YAL055W","0",20,1.80565613747196e-05,4.43460639571041e-07,0.265143725691806,"0",TRUE
"4918","YJL211C","0",4,1.13579478511441e-07,0.000208507680266211,0.218977293705003,"0",TRUE
"4919","YNL214W","0",24,1.85733008122199e-05,9.13531266923084e-06,0.270254260457487,"0",TRUE
"4920","YHR214C-E","0",10,1.75877296864683e-08,3.50777776471389e-05,0.205146829926326,"0",TRUE
"4921","YDL243C","0",9,1.77788895573266e-07,0.00014363328750701,0.233274336283186,"0",TRUE
"4922","YGR239C","0",22,3.01804224135211e-05,6.58637049208685e-05,0.2732927840752,"0",TRUE
"4923","YGR077C","0",23,1.85306321439123e-05,4.85639137971103e-06,0.269873049096783,"0",TRUE
"4925","YDL245C","0",3,2.31469230949609e-07,5.9559952134582e-07,0.221877221203846,"0",TRUE
"4926","YDR265W","0",36,3.46564986264725e-05,0.000371529844650835,0.3043723699066,"0",TRUE
"4927","YMR158W-B","0",2,1.05573672522543e-08,0,0.193022423275946,"0",TRUE
"4928","YAL059C-A","0",5,1.44537970704012e-07,5.26784485473934e-05,0.230814134495641,"0",TRUE
"4929","YOR193W","0",14,1.0546996038601e-05,4.08434089737584e-05,0.268796736913664,"0",TRUE
"4933","YOR381W-A","0",5,1.49737513679715e-08,1.87181327431555e-05,0.218557688764418,"0",TRUE
"4934","YDL247W-A","0",4,9.31588345487832e-09,0,0.204948339610906,"0",TRUE
"4936","YMR320W","0",5,1.49737513679715e-08,1.87181327431555e-05,0.218557688764418,"0",TRUE
"4937","YHR150W","0",3,8.85164084478793e-08,3.73733412754142e-07,0.213683527885863,"0",TRUE
"4938","YAL056C-A","0",5,1.44537970704012e-07,5.26784485473934e-05,0.230814134495641,"0",TRUE
"4939","YJL210W","0",25,2.1572352899302e-05,0.000487594432751037,0.273557492735575,"0",TRUE
"4940","YAR068W","0",13,2.06803221400485e-07,0.000776602108374985,0.231715893108298,"0",TRUE
"4941","YCR104W","0",27,9.93800943575955e-08,0.00121822969542543,0.239694471387003,"0",TRUE
"4942","YJL216C","0",10,4.86316500369598e-07,0.000189608405744385,0.253018215946419,"0",TRUE
"4944","YHR214W","0",10,5.4066092506196e-08,6.13109728861608e-05,0.213046445633823,"0",TRUE
"4946","YJL221C","0",9,7.90672182575603e-07,0.000206814517497197,0.259086143630963,"0",TRUE
"4947","YOR385W","0",16,1.28978557863268e-06,0.000923707559234638,0.254080452384012,"0",TRUE
"4948","YPL277C","0",10,4.10668509694492e-08,6.75796170116625e-05,0.208024972817509,"0",TRUE
"4949","YIL172C","0",11,2.7867220069641e-07,0.000524004959613833,0.252748657632319,"0",TRUE
"4952","YLR162W","0",10,7.45749537231448e-07,0.00014342582564116,0.237515518000881,"0",TRUE
"4957","YJL219W","0",13,2.94634482751966e-06,0.000289348426863851,0.261059025485277,"0",TRUE
"4958","YCR097W","0",13,3.21477679329436e-06,5.81211650632891e-05,0.272214062786855,"0",TRUE
"4959","YOL165C","0",7,4.70884232566355e-08,0.000131531668464782,0.218404772425983,"0",TRUE
"4961","YLR157W-E","0",5,4.54565085275066e-08,0,0.223617237869019,"0",TRUE
"4963","YBR298C-A","0",4,1.44679706417428e-06,0.000337382983069999,0.22957228565899,"0",TRUE
"4964","YNL300W","0",8,1.15664494240035e-06,0.00019984835476569,0.234575225439013,"0",TRUE
"4965","YDR160W","1",17,3.0064725402185e-06,0.000128787798001907,0.264729512587038,"0",FALSE
"4968","YGL197W","0",5,2.17101491511056e-05,2.42277450286522e-05,0.26781360065023,"0",TRUE
"4969","YNR067C","0",10,2.47794213754077e-06,2.45819841072477e-05,0.24992625679491,"0",TRUE
"4970","YOR371C","0",15,1.65511830316758e-05,5.69866032703389e-06,0.279040225829217,"0",TRUE
"4971","YCR102W-A","0",1,6.87656054209074e-09,0,0.18671493782465,"0",TRUE
"4973","YFR021W","1",38,1.23498876864535e-05,7.21945475245097e-05,0.285941567833382,"0",FALSE
"4975","YOR152C","0",12,8.82838680277825e-06,3.45529024320404e-05,0.274392782789729,"0",TRUE
"4977","YPL187W","0",21,7.69737976776565e-06,0.00023417211890673,0.278948358573982,"0",TRUE
"4978","YBL061C","0",12,3.99473416484681e-06,2.47841798361993e-05,0.266813621845337,"0",TRUE
"4981","YGR266W","0",4,1.65246619622311e-06,1.00505074823779e-05,0.233026874115983,"0",TRUE
"4982","YML015C","1",30,0.000235015778675161,6.77028231411054e-06,0.286051895437446,"0",FALSE
"4987","YBR302C","0",8,5.20810025818264e-08,7.37890872524427e-05,0.221347266281023,"0",TRUE
"4988","YKL186C","1",26,0.00215506416071604,1.39616090325513e-05,0.296653828840094,"0",FALSE
"4989","YPL192C","0",2,2.16973105668772e-06,0,0.240121457489879,"0",TRUE
"4992","YPL122C","1",73,0.000454616581375303,0.000258440969389549,0.309244486156734,"1",TRUE
"4997","YLR062C","0",11,0.000545628536891888,0.000439554287267776,0.263319126265317,"0",TRUE
"4998","YLR157C","0",6,1.91644749313699e-07,1.09850849491617e-05,0.240803897685749,"0",TRUE
"5000","YER067W","0",27,1.79597736602722e-05,0.000677254036825122,0.285982930710256,"0",TRUE
"5001","YDR541C","0",4,9.29182477247318e-08,5.89999684757465e-05,0.219894705620644,"0",TRUE
"5002","YFL057C","0",8,1.12724012836653e-06,7.61914888965171e-05,0.234788804877083,"0",TRUE
"5003","YOL137W","0",7,5.52014590081236e-07,0.000146020119812577,0.249453230148048,"0",TRUE
"5008","YNL181W","1",9,3.75006026941765e-06,0.000229740334605379,0.26056585537299,"0",FALSE
"5009","YJL161W","0",25,3.14788422144712e-05,0.000636392973684603,0.288852091754736,"0",TRUE
"5010","YHR138C","0",18,2.86876736219954e-05,9.86101900719348e-05,0.289826035965598,"0",TRUE
"5012","YBR183W","0",17,4.23261062274397e-06,0.00012091736146841,0.271839765331378,"0",TRUE
"5013","YDL169C","0",5,3.80185890696478e-06,4.11904229615742e-06,0.261634831708501,"0",TRUE
"5015","YLL056C","0",16,3.65486232357142e-06,0.000711218133529315,0.258961708073178,"0",TRUE
"5016","YLR252W","0",17,2.79920884343561e-05,1.19183228369159e-06,0.287745002910926,"0",TRUE
"5017","YOR019W","0",1,1.07314373489964e-08,0,0.200500321152091,"0",TRUE
"5019","YER188W","0",3,1.86899706928691e-08,2.41804807828159e-05,0.194490900147565,"0",TRUE
"5020","YBR116C","0",19,5.55416808606292e-06,0.00010646351331457,0.272439136426275,"0",TRUE
"5021","YEL070W","0",19,4.11151754656526e-06,0.000408638490603868,0.27266458256712,"0",TRUE
"5022","YOL083W","0",35,2.48107442754517e-05,0.000529117194890556,0.30180134337472,"0",TRUE
"5025","YLR251W","0",33,3.47005693952775e-05,0.000234721144849962,0.299016889337031,"0",TRUE
"5026","YNR014W","0",2,4.53139361276669e-08,8.05011803948113e-06,0.226123756147775,"0",TRUE
"5028","YJL142C","0",9,3.2728037511862e-06,0.000773585407701568,0.268237528831803,"0",TRUE
"5030","YGL039W","0",3,2.93525862484039e-07,1.01080598994074e-05,0.220458684905029,"0",TRUE
"5031","YJR011C","0",3,4.25875068030161e-05,1.0989811067097e-05,0.241765856840046,"0",TRUE
"5033","YMR114C","0",2,5.31535871512994e-08,1.76354483998774e-05,0.220204945422143,"0",TRUE
"5034","YGR121C","0",13,3.1334469924459e-06,9.72099322803745e-05,0.268261793839613,"0",TRUE
"5036","YLR460C","0",3,5.33593401872763e-07,0,0.233899909295264,"0",TRUE
"5037","YAL063C","0",1,5.24494637531041e-08,0,0.220885628095788,"0",TRUE
"5039","YEL069C","0",9,1.58483699460627e-05,0.000169105189143783,0.288809894818855,"0",TRUE
"5041","YHR056C","1",18,1.73514794161234e-05,8.70453006602401e-06,0.275565673930214,"0",FALSE
"5043","YOR394W","0",7,2.62329249896532e-06,1.18825893600288e-05,0.238970143841412,"0",TRUE
"5044","YJL223C","0",22,3.10025006992597e-08,4.67549160602333e-05,0.221099720410065,"0",TRUE
"5047","YCR089W","0",12,1.64217926051785e-06,0.00019140527444023,0.254954219146284,"0",TRUE
"5048","YCR095C","0",8,3.21797855464953e-06,0.00018574822600171,0.245732515744117,"0",TRUE
"5049","YLR156W","0",4,8.1401632719887e-08,0,0.225230699122774,"0",TRUE
"5050","YKR102W","0",3,1.7357095859771e-07,0,0.230616688700521,"0",TRUE
"5054","YDR534C","0",8,3.29826626259451e-07,5.04156505059601e-07,0.244094164128735,"0",TRUE
"5055","YBR012W-B","0",1,7.21044951227708e-11,0,0.170897565192335,"0",TRUE
"5056","YCR096C","1",6,5.22442021198691e-07,5.55504562852909e-07,0.249747347145023,"0",FALSE
"5057","YDL071C","0",3,3.95726148843041e-05,4.36296592951821e-05,0.249065636417083,"0",TRUE
"5059","YHR212W-A","0",2,1.19351617060298e-09,0,0.193532598055211,"0",TRUE
"5060","YHL043W","0",13,0.000199468455673858,0.00134676171704191,0.258882584024443,"0",TRUE
"5061","YFL060C","0",12,4.57900484370729e-05,3.79035107178662e-05,0.259630537559096,"0",TRUE
"5063","YPR126C","0",5,7.30203365152974e-09,1.39202649828645e-05,0.189609974424552,"0",TRUE
"5065","YJR158W","0",3,4.71463033074627e-07,0.000131754651938925,0.255591467356173,"0",TRUE
"5066","YLR091W","0",12,5.4958280880871e-06,0.000136252386371942,0.254134887308253,"0",TRUE
"5069","YNR056C","0",7,1.32473662174529e-06,0.000102788193175998,0.229785750261516,"0",TRUE
"5073","YJR155W","0",5,4.8491587556263e-08,3.38940833582923e-05,0.221355527356871,"0",TRUE
"5074","YOR059C","0",5,7.99731355008083e-07,8.97033355982327e-05,0.239975723244993,"0",TRUE
"5075","YOL164W","0",12,2.03006096961082e-05,0.000742603350905648,0.253050601587166,"0",TRUE
"5078","YIL158W","0",5,7.72248842637188e-07,0.000176128674137138,0.234519572953737,"0",TRUE
"5080","YEL049W","0",20,1.68553976235878e-08,1.08747660082938e-06,0.217611447440837,"0",TRUE
"5082","YLL064C","0",21,2.3129810534579e-08,5.42220141372443e-06,0.219179600886918,"0",TRUE
"5083","YMR325W","0",22,4.41190475775493e-07,0.0010590335811633,0.242111278932114,"0",TRUE
"5086","YHR218W","0",43,5.05288473347743e-06,0.00238184999106925,0.26835889778743,"0",TRUE
"5090","YML083C","0",7,1.6626223248883e-06,0.000252600702397581,0.233090980546276,"0",TRUE
"5092","YFL020C","0",21,2.3129810534579e-08,5.42220141372443e-06,0.219179600886918,"0",TRUE
"5093","YDR046C","0",3,1.51712195831027e-06,1.53730610798412e-05,0.241785568691398,"0",TRUE
"5094","YNL066W","0",9,3.65528010361189e-07,2.03275798687219e-05,0.234965533634419,"0",TRUE
"5097","YOL161C","0",26,1.00910667928997e-07,0.000907165451715591,0.238960515713135,"0",TRUE
"5098","YEL075C","0",18,1.0687472846879e-06,1.10798874275774e-05,0.23369715118799,"0",TRUE
"5099","YCR102C","0",6,5.35762854966916e-07,0.0001456600459718,0.236898865633488,"0",TRUE
"5100","YHL046C","0",35,1.10181986192552e-06,0.000653031787801206,0.241972991718004,"0",TRUE
"5103","YKL068W-A","0",3,6.80267831798439e-09,2.0355662214589e-05,0.192733890098463,"0",TRUE
"5105","YAL068W-A","0",1,1.94270054221022e-10,0,0.175592859046096,"0",TRUE
"5106","YAL069W","0",12,4.08158978548714e-08,0.000338377541071587,0.212985240779976,"0",TRUE
"5108","YDR543C","0",18,7.21001967811619e-08,0.000363166667419745,0.220131388486805,"0",TRUE
"5109","YFL063W","0",15,8.01227008634403e-08,2.87530784875831e-05,0.217189102094624,"0",TRUE
"5114","YMR326C","0",4,4.13240029401722e-07,2.14999828993403e-05,0.234038355299503,"0",TRUE
"5115","YKL225W","0",29,1.53275049890019e-06,0.000996104354606214,0.251005120826103,"0",TRUE
"5116","YNL338W","0",14,4.61819466211436e-08,7.31369274487871e-05,0.213345323741007,"0",TRUE
"5117","YDR544C","0",13,1.60194514198678e-06,0.000604290569403582,0.248335636226605,"0",TRUE
"5118","YHR219W","0",38,4.81231793158902e-06,0.00201729885844532,0.26401068328511,"0",TRUE
"5121","YCR025C","0",4,0.000356520880084038,0.00031105961780196,0.264859554325012,"0",TRUE
"5123","YER116C","0",46,4.33163414333933e-05,0.000276246008084761,0.295884260414068,"0",TRUE
"5133","YOR166C","1",10,0.00037073194020171,4.98583792374949e-05,0.278751703717629,"0",FALSE
"5135","YDR464W","1",4,1.56773151201191e-05,7.27442418276685e-06,0.251601408390956,"0",FALSE
"5136","YBR144C","0",8,2.8795136408768e-08,0.000135333208255007,0.214766801853998,"0",TRUE
"5138","YML034C-A","0",4,2.83953827556103e-06,1.3524553603812e-05,0.235161175211134,"0",TRUE
"5141","YOR253W","0",76,0.0151618167392819,0.00118799745563885,0.311551189788307,"1",FALSE
"5142","YDR520C","0",7,5.92763024841628e-07,0.000229383471835834,0.245001652346332,"0",TRUE
"5149","YLR154C","0",8,1.74167885765029e-06,0.000220471709138086,0.255900245933469,"0",TRUE
"5150","YPL270W","0",1,0.000162398892966118,0,0.249212151771083,"0",TRUE
"5151","YBR238C","0",2,3.34256570151075e-08,2.07076593296584e-05,0.218292234081708,"0",TRUE
"5152","YOL146W","1",48,0.000115131358825383,1.56595803675945e-05,0.297920433996383,"0",FALSE
"5155","YKR010C","0",9,1.23015080463167e-05,3.94985771308999e-06,0.27287784679089,"0",TRUE
"5156","YGR275W","0",27,2.51903943202059e-05,8.20616439279464e-05,0.282065915251819,"0",TRUE
"5157","YDR489W","1",55,0.000130464169058546,9.28614532724105e-05,0.302278171347026,"0",FALSE
"5158","YFR013W","0",13,8.14829510180476e-06,0.000290475431804523,0.262224776726501,"0",TRUE
"5159","YML066C","0",5,1.38872320533351e-06,0.000142008494483137,0.241854585491172,"0",TRUE
"5160","YLR453C","0",20,1.38333977877078e-05,4.89524716613566e-05,0.286757240245612,"0",TRUE
"5162","YOL063C","0",7,5.74032334847173e-06,3.45281422293131e-07,0.260909730775999,"0",TRUE
"5163","YPL191C","0",2,5.86426086617602e-06,0,0.242517173699706,"0",TRUE
"5165","YIL073C","0",27,1.38643011213917e-05,0.000432257642491207,0.278607666290868,"0",TRUE
"5166","YBR273C","0",11,0.000136903169408832,1.39922805756464e-06,0.277941796710249,"0",TRUE
"5167","YJL170C","0",8,2.11868247453426e-06,1.2084747092823e-06,0.261312067674142,"0",TRUE
"5170","YDR403W","0",9,6.08564205472954e-07,0.000451916890991615,0.247661600133623,"0",TRUE
"5171","YHL050C","0",45,1.54094529613663e-06,0.00241832955494381,0.260177224074399,"0",TRUE
"5175","YNL333W","0",16,4.58812643801093e-05,0.000115293786618302,0.262352368735347,"0",TRUE
"5178","YMR071C","1",8,1.53918662943898e-06,3.67248941807531e-05,0.253841215493259,"0",FALSE
"5179","YDR107C","0",4,3.34044384921357e-08,5.71747487559729e-05,0.222568297808466,"0",TRUE
"5181","YLR098C","0",1,1.75082715736414e-07,0,0.234297226831003,"0",TRUE
"5184","YFL059W","0",14,4.59298383084938e-05,9.34998075490419e-05,0.263085521646558,"0",TRUE
"5186","YPR147C","0",3,2.27647245676023e-08,4.60163784694167e-06,0.221578809728397,"0",TRUE
"5189","YGL010W","0",1,4.08417169169949e-10,0,0.184312750551602,"0",TRUE
"5190","YHR021W-A","0",1,2.80743972313511e-09,0,0.194026432870976,"0",TRUE
"5191","YGR035C","0",6,1.6507341030638e-06,0.000176218138374637,0.240150625582054,"0",TRUE
"5192","YCL021W-A","0",2,2.23517495269304e-08,3.10826046530438e-06,0.209880038217913,"0",TRUE
"5194","YOL073C","0",13,0.000552096182188013,0.000605710033438411,0.296787429943955,"0",TRUE
"5197","YPR044C","0",11,1.25048691142024e-05,0.000839130451327625,0.235525375268049,"0",TRUE
"5202","YML006C","0",9,2.08320399279761e-05,0.000624992559929293,0.272978321903622,"0",TRUE
"5204","YGL028C","0",11,9.96262487200903e-07,3.90411520806994e-05,0.244234887168506,"0",TRUE
"5211","YIL082W-A","0",2,1.63078057239395e-06,2.88414773147183e-06,0.252125488862438,"0",TRUE
"5215","YJR027W","0",5,8.37393741568511e-09,0.000779887633398715,0.209066234269802,"0",TRUE
"5217","YDR210W-B","0",2,4.48810682249978e-07,0,0.192972181551977,"0",TRUE
"5218","YGR109W-A","0",2,3.98208425794692e-11,0.000337211262856179,0.172930577018398,"0",TRUE
"5220","YIL013C","0",9,2.69414409464463e-06,7.19506334145196e-05,0.250655058743978,"0",TRUE
"5223","YOL015W","0",6,1.74976749326713e-08,0.00025313423974381,0.212733142037303,"0",TRUE
"5224","YNL269W","0",1,6.54317062802503e-08,0,0.19468881302521,"0",TRUE
"5225","YPR071W","0",2,1.64619710950459e-10,0,0.18182096873084,"0",TRUE
"5226","YLR235C","0",2,3.64286217449768e-07,0.000337211262856179,0.230222808788138,"0",TRUE
"5228","YAR028W","0",8,7.20862351157533e-07,7.17429145196693e-05,0.235581506196377,"0",TRUE
"5231","YAR029W","0",4,2.36167093430433e-06,7.51143707648381e-05,0.241372293667589,"0",TRUE
"5233","YMR281W","1",25,8.81486483761922e-06,0.000165199387880653,0.266346326567271,"0",FALSE
"5234","YGR111W","0",8,3.12706255981659e-07,8.13711713519523e-07,0.230688448074679,"0",TRUE
"5236","YKL162C","0",6,2.45065936295562e-05,0.000486015025072734,0.248366834170854,"0",TRUE
