# Name, Essential?, Degree, Eigenvector Centrality, Betweenness Centrality, Closeness centrality
YPL120W, True, 70, 9.389564583851443e-05, 0.0020218362123171595, 0.3296098699566522
YCR093W, True, 55, 0.0015245888703588363, 0.0016912289271612843, 0.3291525611854154
YGL180W, True, 59, 6.545151641194057e-05, 0.0015074644094911988, 0.32452396585686144
YDR323C, True, 32, 2.8690173909261515e-05, 7.070026640183754e-05, 0.29073529411764704
YBR264C, False, 16, 5.5454179713695405e-06, 6.327739469232427e-05, 0.2749142486326133
YJL154C, False, 57, 4.619851705356915e-05, 0.0016691592007727417, 0.31659015693391696
YGR278W, True, 65, 0.0010332317247368865, 0.00035792760792372223, 0.3035312180143296
YBL007C, True, 53, 0.0010333425008019492, 0.0009808974011952618, 0.32066392733564014
YIL043C, False, 4, 1.8005336795016678e-06, 1.5172094975330338e-05, 0.2618658660426509
YDR335W, False, 64, 0.0017634913647159723, 0.0020142374840514924, 0.33569164591351597
YOL129W, False, 8, 1.7644882647134518e-06, 6.744416008024329e-05, 0.24256676618543208
YKL178C, False, 36, 2.8487692023388277e-05, 0.0009898131099122492, 0.2958399840383081
YOR067C, False, 30, 0.00010523575671927248, 0.0002792377116373819, 0.28812241923730875
YNL093W, False, 28, 2.3618598964605548e-05, 0.0001780081872317152, 0.29333794945348435
YJR033C, False, 21, 2.1812439888277114e-05, 0.0002596035314487983, 0.2852813852813853
YMR218C, True, 31, 0.0002595112923794231, 0.00037159078698889125, 0.30083692619832614
YLR350W, False, 16, 1.2736405588367507e-05, 4.7145133933517885e-05, 0.2758476349937212
YDL192W, False, 80, 0.0014216617674526865, 0.003941057260621759, 0.33949627933600457
YHR142W, False, 14, 5.110233750144777e-06, 8.23172625421689e-05, 0.2677894166516164
YKL103C, False, 40, 0.00011270864713230143, 0.0010835890280706337, 0.3226525949298227
YPL065W, False, 27, 3.033499637303946e-05, 0.0003923613861877003, 0.2832107726100659
YER136W, True, 43, 2.462713246463549e-05, 0.0004499767376110856, 0.3035622888729655
YDR359C, False, 27, 7.736628657778076e-05, 3.70976852911533e-05, 0.30561137733807386
YIL030C, False, 48, 0.00028697319501346555, 0.0017964052506803416, 0.32120227457351747
YLR148W, False, 39, 2.246023033325293e-05, 0.00015041692221877902, 0.29365747388225977
YOR327C, False, 59, 4.744831470383705e-05, 0.0007777702512616966, 0.317913807890223
YKR026C, False, 23, 0.0013575575836713499, 0.00016848704786404285, 0.301402581563167
YMR109W, False, 44, 4.9158924599286944e-05, 0.00018002309646920577, 0.30318985788774155
YLR440C, True, 18, 1.120804118229052e-05, 2.4600488772998347e-06, 0.2715783689729383
YOR069W, False, 21, 4.890869128837627e-05, 0.00015325633132145866, 0.30045592705167173
YDR524C, False, 10, 8.338816885181164e-06, 6.228124656886399e-06, 0.2655473472128946
YGL131C, False, 7, 1.386397016977982e-05, 1.4934856303310287e-05, 0.2855835901386749
YER128W, False, 3, 7.960003443654029e-07, 1.8018783499311294e-07, 0.22471016140031824
YNL139C, False, 33, 0.0002833846679671155, 0.00030273037470144546, 0.3021241913300392
YGL124C, False, 42, 2.6485597117043295e-05, 0.00025356953356987663, 0.2977409638554217
YDR313C, False, 5, 8.335532329622664e-06, 4.6114406598372715e-06, 0.26716216216216215
YLR418C, False, 63, 0.0006157095313485563, 0.000496420860052114, 0.3121907569217812
YKL135C, False, 43, 3.474636328706819e-05, 0.0007113884456182142, 0.29551569506726455
YCR032W, False, 6, 0.0002885713273479906, 4.67485714688326e-05, 0.29319294082752484
YDL058W, True, 56, 3.679636715514312e-05, 0.0009023990877349074, 0.30041027199513753
YLR025W, False, 38, 2.8346547241635358e-05, 0.0006106697617569924, 0.28996773247286595
YDR164C, True, 65, 4.403633820343496e-05, 0.00029363059489180825, 0.310247423758958
YKR090W, False, 14, 2.4053281798477716e-05, 3.409495317518016e-06, 0.29732303990374975
YGR274C, True, 56, 0.00028988044873466695, 0.00034067930667822923, 0.3142751165748198
YOR115C, False, 26, 1.3002716665819146e-05, 2.146423747885042e-05, 0.2827247592716179
YDR108W, False, 36, 1.6622799291677855e-05, 0.00034127489133477945, 0.2927298751295592
YER177W, False, 58, 0.00034427669877846995, 0.002633009180601085, 0.34724824355971895
YHR166C, True, 47, 4.971363509689823e-05, 5.9657835832831294e-05, 0.2990772023599415
YAL036C, False, 27, 0.0041953136075775915, 0.00040441892754493173, 0.30709884533733756
YER146W, True, 78, 0.002982304064513802, 0.00019442778901309672, 0.30744906951428125
YER126C, True, 336, 0.07571097489932917, 0.0005397848914633819, 0.3502421164521082
YKL081W, False, 245, 0.047980709917999645, 0.003049499479633444, 0.35576750044988303
YDR436W, False, 22, 2.7407421234878467e-05, 0.0002311906916251905, 0.29874578149398073
YHR089C, False, 130, 0.022521031882117917, 0.0007846291019650879, 0.3304914744232698
YML014W, False, 42, 0.0015251124139091254, 0.00027386284785440066, 0.30470074492679167
YDR314C, False, 20, 4.1534861469923296e-05, 2.5323486236998434e-05, 0.2833866883272015
YBL058W, True, 36, 0.000577787217917615, 0.0004157182939966343, 0.31442506494194983
YOR140W, False, 19, 2.365614353581439e-05, 0.000346060725994191, 0.29288888888888887
YLR325C, False, 263, 0.06314324547298139, 0.0003701625207548147, 0.3439656672272806
YLR185W, False, 241, 0.06073533406566618, 0.00034490270234363617, 0.33841150290996236
YGR162W, True, 158, 0.023683457076364708, 0.0015763385598747605, 0.33802576085717545
YCL037C, False, 20, 0.0021082587213779674, 0.00012405140075185853, 0.3135772443692503
YGR243W, False, 10, 1.0922327873989552e-05, 3.005889683302947e-05, 0.261773403363199
YHR021C, False, 199, 0.051734909998715356, 0.00027581507118075454, 0.3363007484690406
YDR098C, False, 38, 4.117356868598146e-05, 0.000638139917937089, 0.29478131212723657
YGR156W, True, 20, 0.00022897759712677942, 4.926561886901989e-06, 0.28796853758011265
YMR290C, True, 278, 0.0578754740468004, 0.000684648883831369, 0.34783883643188085
YPR163C, False, 98, 0.015832917019479944, 0.0006782752531136343, 0.33271625715247394
YNL153C, False, 25, 0.00040044728952517565, 0.00016791053567129363, 0.3021703688608111
YGL106W, True, 29, 0.00012704651561158846, 0.0001812663680204799, 0.3106048703849175
YJR025C, False, 21, 9.741947809406518e-06, 0.0005045501788075084, 0.29247004290152373
YNL255C, False, 32, 0.00412006492540584, 0.001843191108657141, 0.30682876357992755
YGR123C, False, 13, 0.00014741583096206215, 0.00011644135342045773, 0.2924844659236611
YOR353C, True, 9, 2.77663257173098e-06, 5.1120924892064816e-05, 0.25828506728214956
YOR310C, True, 309, 0.053975477491482356, 0.002028970893760959, 0.3547460972546205
YIL069C, False, 281, 0.06748462328640677, 0.00018969799328417462, 0.3397685609532539
YMR278W, False, 45, 8.715143729074447e-05, 0.0004944832706428382, 0.30342252007980763
YBL036C, False, 4, 8.899923589685251e-05, 4.262489345017258e-05, 0.2620973087630916
YER132C, False, 4, 7.185682790599388e-07, 1.0217822541677665e-05, 0.2298569933728636
YGL011C, True, 71, 0.005559974982015047, 0.0004015252452023217, 0.32116748795148103
YER074W, False, 280, 0.06757443597116458, 0.0001854546530123025, 0.3395351499885505
YBR058C, False, 26, 0.0007665973579247028, 0.00020555277897888293, 0.29695088369298556
YML022W, False, 28, 0.0010401144521383079, 0.0003871738697673733, 0.30180134337472014
YHR015W, False, 17, 0.0007604134276261167, 0.002287576777934429, 0.29223946784922394
YBR271W, False, 43, 0.0025929585314613864, 0.001550299816580469, 0.2992129956613863
YLR009W, True, 349, 0.07767387081052146, 0.0006837193733294414, 0.3485338191220544
YNL229C, False, 55, 0.0008580364801098517, 0.0023129941440744512, 0.3362435512217246
YLR110C, False, 15, 0.0003891109893340587, 0.0009982571484711308, 0.298685602054691
YJR014W, False, 24, 0.0035234326817193927, 8.400680345314384e-05, 0.3064166150030998
YDL055C, True, 27, 0.0003486419880468931, 0.0008357658544108389, 0.30441923728378584
YBR142W, True, 184, 0.03436882371550942, 0.00012325550776960933, 0.3277882170885376
YMR194W, False, 243, 0.061771265369160104, 0.00018558487316978558, 0.337333636673871
YOR361C, True, 183, 0.036666781402331435, 0.0009844135616435877, 0.34129358959604095
YIR038C, False, 33, 0.00026040159205932437, 0.0006680014514952127, 0.3089706188789331
YDR021W, True, 155, 0.022546287152426372, 0.0012378112948000306, 0.33470654627539503
YBR249C, False, 22, 3.3138570128822516e-05, 9.016432175979742e-05, 0.29589902215126723
YDL006W, False, 34, 0.00012951994213352728, 0.0004363520121509997, 0.3107350552732226
YHR158C, False, 18, 2.3686164868403922e-05, 0.0002876495414126168, 0.2977559114413374
YOR095C, True, 82, 0.008821187399668771, 0.0034439182250308566, 0.3250041098142364
YBR055C, True, 71, 0.0013419957996302263, 0.00018935901528153496, 0.30719428186668046
YOR272W, True, 317, 0.06113214632336315, 0.001603195896148819, 0.35373054213633925
YLR200W, False, 30, 0.0007767029422717488, 0.0007422307033278061, 0.32238952003043975
YDR190C, True, 106, 0.004473921598757477, 0.002118287041573674, 0.3492521493345896
YJL008C, True, 88, 0.009717586028999059, 0.0012563818076188596, 0.34249581336259166
YLR275W, True, 112, 0.002878394164570021, 0.0007953047992848819, 0.3316557624559638
YBR053C, False, 8, 3.089319459221897e-06, 0.00018462137377690878, 0.2560880829015544
YDR211W, True, 22, 0.0014868600850846945, 0.0001332685606109809, 0.3023089861868597
YER133W, True, 110, 0.0004528683737518203, 0.00633655415990196, 0.3496639547223205
YOR167C, True, 272, 0.06515437669096165, 0.0002986951436432789, 0.3397101781316227
YIL110W, False, 27, 0.001174909910638135, 0.00012567062636409897, 0.2842968075927524
YNL217W, False, 23, 0.0003168023597375977, 0.00025023233421359807, 0.2939048562933598
YGL178W, False, 18, 0.0005773672722009131, 0.00010564922483463877, 0.3021241913300392
YGL137W, True, 46, 4.412166171573347e-05, 0.00017316320556401963, 0.2998028610423091
YHR070W, True, 34, 0.0014669540335553568, 0.00013692704548681553, 0.28968447787437723
YDR075W, False, 50, 0.0005375849376513342, 0.0009122121901395673, 0.32200445192464305
YER081W, False, 33, 9.22622473943666e-05, 0.0006535536133811622, 0.30893843108657154
YLR285W, False, 8, 3.658809668507049e-05, 4.561794898190864e-06, 0.25029540850776505
YDL216C, False, 67, 0.00183032202287031, 0.0016164643533115861, 0.3307863915225878
YJR129C, False, 28, 0.002382090854421709, 0.00041075083013311815, 0.28562484950638095
YGR201C, False, 39, 0.008954413432301146, 0.0001594703775724112, 0.30294207784247623
YOR198C, False, 17, 0.000898130801658985, 0.0004172644362552955, 0.30736940298507465
YGL243W, False, 25, 0.000694682890759254, 0.00039119893606427984, 0.29023733790066064
YHR068W, True, 13, 0.0010950908375254155, 5.3356861540507855e-05, 0.28930296083117896
YHR027C, True, 69, 0.0028352726581383457, 0.0003501338158277969, 0.32784257365540875
YDR002W, True, 70, 0.0007522325533614734, 0.0006719526466289243, 0.33097098214285714
YOR048C, True, 79, 0.004503985159807608, 0.000866384612133288, 0.3224946984938285
YPL246C, False, 10, 0.00012180264104900566, 0.0005863868612828661, 0.28760546988652896
YBL084C, True, 72, 9.68304615233083e-05, 0.0008993892450865668, 0.3121907569217812
YPL249C-A, False, 206, 0.05528588893946719, 9.410007830736628e-05, 0.32935362061306084
YBR025C, False, 17, 0.0011351663333913275, 0.0011624158299821021, 0.306670113753878
YFR023W, False, 10, 0.0007232207837528186, 6.726948953055441e-07, 0.28178449258836946
YMR314W, True, 57, 0.0020147128689981773, 0.0006812301898178984, 0.31245390369824044
YKL210W, True, 65, 0.001453443419511277, 0.0006973472501127331, 0.32577172360760187
YLR153C, True, 44, 4.241960537762108e-05, 0.0004704977483679266, 0.30041027199513753
YER036C, True, 139, 0.03312512890995685, 0.00014873053946507336, 0.3285144566301097
YIL096C, False, 131, 0.024660466972942798, 0.0005415654309499049, 0.3180331385060861
YLR355C, True, 41, 0.0017089415389912274, 0.0009451799048379127, 0.3186824995970125
YPR074C, False, 75, 0.00017208323094219688, 0.0012920612748283501, 0.3186482565948531
YGL049C, False, 83, 0.010077415260340717, 0.0007504785339568309, 0.3273720814704421
YDR363W-A, False, 52, 0.001533325257911839, 0.0002902486963859483, 0.31057234120542493
YEL058W, True, 20, 1.5339341141319142e-05, 0.0002200067968754771, 0.28562484950638095
YDL136W, False, 296, 0.06854664660865986, 0.0007691619781620047, 0.353119790426292
YHR141C, False, 217, 0.05462728592236471, 0.00021867146139631217, 0.33412202129457497
YPR165W, True, 118, 0.00018303523626339878, 0.005973141787611243, 0.3497258093047939
YLR264W, False, 223, 0.05502494986038711, 0.00023055380588278963, 0.3386240365401085
YMR009W, False, 11, 5.6309197952569896e-05, 9.908079845321242e-05, 0.2682981995838234
YDR457W, False, 38, 0.0009623037094113763, 0.0007120884856630196, 0.32355027003436804
YIL075C, True, 61, 0.002534524552853345, 0.00015197976026307572, 0.3210979373071301
YPR081C, False, 28, 0.0007723486415561258, 1.5099271069174901e-05, 0.2934540596704765
YER103W, False, 72, 0.0006649069805928096, 0.0005475088947160549, 0.3349522787598125
YDR083W, False, 231, 0.04719496637834907, 0.0011741838156806084, 0.3420809781981774
YOR039W, False, 109, 0.021850334243399914, 0.0006536755939768158, 0.3268669054836043
YLR433C, False, 54, 7.34917574498497e-05, 0.0006957460750889181, 0.3150095602294455
YGR001C, False, 13, 0.0003668756511537903, 0.0003887913068035939, 0.2820793303528964
YLR410W, False, 10, 3.349151787288759e-05, 0.00010558685872519401, 0.28627280625543006
YGR002C, True, 53, 0.000128336647768274, 0.00011486965588112183, 0.31258564351217455
YMR239C, True, 135, 0.02409196159907104, 0.0008907003550280688, 0.3339150996509402
YKL145W, True, 87, 0.009095543200229393, 0.0003893960612943451, 0.32365620736698497
YDR373W, True, 10, 0.00010732720707870217, 5.190335099578049e-05, 0.2997119611905604
YOL139C, True, 153, 0.015320059672974253, 0.003912738038683774, 0.35495840564964987
YJR147W, False, 16, 0.00038329800352185974, 6.350066668079253e-05, 0.29930359305611626
YGR148C, False, 178, 0.048776137956316974, 2.778976960622564e-05, 0.32238952003043975
YDR135C, False, 25, 4.8417927404775805e-05, 0.0009143359592471371, 0.2910920245398773
YHR189W, False, 2, 4.0809554307956205e-06, 2.1735331858356006e-06, 0.24276533911833326
YBL015W, False, 40, 5.2381692481126476e-05, 0.00015863166595699463, 0.29736776134369514
YPR058W, False, 2, 0.00016244423520679415, 6.583125005522972e-06, 0.2514627321292292
YLR197W, True, 310, 0.054334106138723026, 0.0017020516186803483, 0.35127931769722814
YIL064W, False, 31, 0.0008316796940679225, 0.00041530812574313983, 0.2942548124627902
YDR454C, True, 37, 0.0011317815421920073, 0.00030973531795625394, 0.31878527277613544
YKL172W, True, 268, 0.05104157503250847, 0.0007895397845424285, 0.3422981474000115
YJR139C, False, 24, 1.638405385941588e-05, 6.604457818769151e-05, 0.28684045074237075
YJR097W, False, 37, 0.0009262782787095466, 0.00017311709729947057, 0.3133122028526149
YHR206W, False, 69, 0.0004323410195914449, 0.0029114060877922236, 0.3363388907791766
YOR362C, True, 64, 0.002754884489365332, 0.0003862854633819649, 0.31897386253630206
YMR029C, False, 27, 0.00045151881270446973, 0.0009367838418528563, 0.29507462686567165
YML092C, True, 66, 0.0018952629354092832, 0.0007052355728245274, 0.32121967071057195
YGR249W, False, 20, 0.00038259677252843556, 0.0009803558578923566, 0.3032053575993047
YDL084W, True, 100, 0.005943498314403906, 0.0024125263231615677, 0.34386595547309834
YMR083W, False, 14, 9.64596977190909e-06, 8.949686049427466e-05, 0.2689430009522514
YLR044C, False, 52, 0.00026344476282104927, 0.0006682683519399612, 0.3105560791705938
YDL208W, True, 275, 0.046685274788830285, 0.002179881647522463, 0.3475331067619829
YER007C-A, False, 68, 0.01767715332623916, 0.00020405133500717067, 0.3127504745834212
YOR182C, True, 222, 0.05696092222776258, 0.0004406156008933009, 0.33056515438635603
YER012W, True, 59, 0.001416047931934455, 0.00033970392848991463, 0.3160334629935525
YGR103W, True, 309, 0.06166729253425386, 0.001397486585732767, 0.35198813056379824
YER094C, True, 55, 0.0015113009648574532, 0.0001930154074132902, 0.3138593427528179
YDR142C, False, 29, 2.336124201227669e-05, 0.00022091767041433147, 0.2856936416184971
YNL281W, False, 19, 0.00029868546047698643, 6.8278640789650626e-06, 0.29962111644354633
YKR057W, False, 213, 0.05394346494021257, 0.00022697766264094725, 0.3365870268429715
YBL041W, True, 89, 0.0016860639871047814, 0.0028896178265810503, 0.32639920752847945
YKL165C, True, 17, 5.193381533490433e-06, 0.00041145694911755504, 0.27155350029760544
YDR429C, True, 157, 0.037632326049371626, 0.0003499410148722984, 0.3318784623132449
YGR186W, True, 68, 0.000619449484538096, 9.059717890364084e-05, 0.3084082991004108
YDR515W, False, 8, 0.0003294003497313757, 0.00012780939173360928, 0.29076380037258553
YFR050C, True, 57, 0.0015003674292279837, 0.000775556134836165, 0.3205252918287938
YLR090W, False, 35, 0.00039849746349350366, 0.00030641283852288594, 0.3101825218346321
YNL244C, True, 101, 0.02292543017899972, 0.00032700990622979787, 0.32019651244398856
YER089C, False, 18, 1.1398478574604531e-05, 0.0002254426191272044, 0.28798252002913327
YNL064C, False, 66, 0.0008270983302897806, 0.0013700794866212394, 0.3380642954856361
YDR159W, False, 41, 0.0004158896982407819, 0.00021671084702428966, 0.30329838915878293
YPL237W, True, 102, 0.020276177755033174, 0.0012474105108339682, 0.32717343336275373
YKL117W, False, 45, 0.0017239928635329948, 0.0004421451225067519, 0.3339715074046962
YJL124C, False, 56, 0.0018760932251728523, 0.0003072771204346277, 0.3104097974564296
YER156C, False, 5, 0.0010169769993301136, 2.3420158734904823e-07, 0.2836441893830703
YBR117C, False, 83, 0.00016674767219874238, 0.00127184928973461, 0.31818669527897
YHR035W, False, 21, 0.00021503522467240663, 4.0233354156715794e-05, 0.30115771300903826
YJL001W, True, 50, 0.0014202442006436586, 0.00013852495164100664, 0.3072261072261072
YHR167W, False, 18, 0.00029923275718301325, 0.00025714539828062177, 0.2856936416184971
YPR108W, True, 57, 0.0016217376057280815, 0.00024795786483964677, 0.3195926285160039
YMR142C, False, 196, 0.05124536944144626, 5.1577682509799414e-05, 0.3312667560321716
YDR214W, False, 34, 0.00041916935148048545, 5.5958609107728355e-05, 0.3095349929544387
YOR076C, True, 50, 0.004825890336135966, 0.00035972792005029475, 0.3158483331558206
YOR243C, False, 108, 0.018544371455357044, 0.00048298943068290044, 0.31684384849618036
YBR079C, True, 125, 0.026624453967766592, 0.0005737011501570615, 0.3273901523515125
YDL229W, False, 37, 0.005119632774946828, 5.466577459423516e-05, 0.32189959294436904
YMR308C, True, 88, 0.008035812406672957, 0.0011051079676915644, 0.33696949036986534
YOL077C, True, 276, 0.05193570892525227, 0.001007848378533132, 0.34728890970839676
YDR177W, True, 36, 0.001066125764315277, 0.00015167821466098038, 0.3149426508071368
YGR083C, True, 23, 0.0011880714062079414, 0.00017165368668283106, 0.3064166150030998
YLR175W, True, 247, 0.040884267478392404, 0.0037340306211932446, 0.3543857552581262
YIL078W, True, 75, 0.005631151550765267, 0.00044044245675267614, 0.3209936678032148
YDL178W, False, 25, 0.00010106513278306503, 0.0005536195518168662, 0.31135492676780935
YML064C, True, 40, 4.355855804873667e-05, 0.0002737236787723222, 0.30714655618850334
YGL087C, False, 52, 0.0010298216181747458, 0.0007758104792744423, 0.31573063614586105
YHR023W, True, 65, 9.511301615998479e-05, 0.00048376739823447135, 0.3211848803205892
YHR193C, False, 150, 0.03874774916026304, 0.00030430725349000625, 0.3257359402460457
YER087W, False, 35, 0.0007586219824934965, 1.1259304386556687e-05, 0.2915929203539823
YOR261C, True, 60, 0.0021781268358441112, 0.00019612604627805124, 0.32416921731526016
YLR347C, True, 85, 0.0026390324954383483, 0.002220390749475311, 0.33497119620467636
YPL037C, False, 137, 0.03805977951795839, 0.00014486263854190782, 0.31687770476037824
YKL160W, False, 19, 0.0006719265612586443, 7.81604511644346e-06, 0.29378838914206457
YNL024C, False, 12, 3.8578509527093805e-05, 0.00020228310006201354, 0.2830350751610594
YHR020W, True, 56, 0.0033825975269332915, 0.0006136088100652421, 0.31873387790197766
YKL204W, False, 12, 0.0003554462029091844, 2.310466024527895e-05, 0.285377471972285
YBL064C, False, 55, 8.81925033415098e-05, 0.0013600008807797043, 0.32142857142857145
YIL052C, False, 180, 0.04920332749126578, 0.00015748032722563796, 0.32363854632762196
YFR010W, False, 70, 0.0015622189577013908, 0.00047819258649000706, 0.3194893341952165
YGL245W, True, 70, 0.005775288768268208, 0.0009367111262509513, 0.3272095332671301
YLR354C, False, 67, 0.00019348439400139545, 0.0005051036115670619, 0.3166239590006406
YCR077C, False, 87, 0.018741013038343846, 0.00019729859092473546, 0.3205945945945946
YPR041W, True, 104, 0.022494081765972108, 0.00044795471170043033, 0.32681287194181174
YDR500C, False, 210, 0.05586165728892177, 5.451061674983989e-05, 0.3294450924845859
YNL147W, True, 78, 0.0031136873911248378, 0.00014175821923849885, 0.306353305785124
YBR169C, False, 109, 0.0014846685497712795, 0.0022324186622537942, 0.3416671467250418
YBR060C, True, 60, 0.000521219726304862, 0.00016059782400453017, 0.31329565263324705
YDL047W, False, 77, 0.0002542641235036304, 0.0032891470325335, 0.3341408450704225
YPL106C, False, 92, 0.0018792003446333385, 0.0009149214989325196, 0.33764089718774903
YJR074W, False, 7, 4.62415902495627e-05, 1.1780453794340618e-05, 0.27200183444164183
YBR155W, True, 83, 0.01383076232363102, 0.0004494992420472465, 0.3206465913391361
YML016C, False, 32, 6.561590110554938e-05, 0.0007731800990194054, 0.30592665188012585
YLR432W, False, 24, 0.001200116450350645, 0.0001552238047291058, 0.29810012062726177
YDR441C, False, 26, 0.0003676628604225458, 0.0001786007032158458, 0.2928310457193641
YGR078C, False, 28, 0.0005288680524071978, 0.00044487114855317514, 0.31322946923686296
YOR298C-A, False, 25, 0.0015164278304144985, 0.00011501490456522376, 0.3146919934207036
YDL188C, False, 50, 0.00048670270052983617, 0.0005816311591424891, 0.31610083675318446
YDR233C, True, 22, 2.283697719278364e-05, 0.0003722044630785346, 0.2932074352382836
YER025W, True, 147, 0.02894577235279991, 0.0007476383106779316, 0.33412202129457497
YKR094C, False, 267, 0.05247889626894454, 0.0035142209905172674, 0.35572482456666465
YIL137C, True, 9, 0.0007352418138303456, 5.8607651328189885e-05, 0.28911962562152677
YMR276W, True, 65, 0.0014281442718328686, 0.001093605569698339, 0.32780633394130326
YLL018C, True, 35, 0.0009161640916861787, 0.0001508715507769766, 0.30311238309398475
YFR044C, False, 37, 0.0006312131281435606, 0.0009382603291170975, 0.3178626936063026
YOR101W, False, 52, 0.0004715099304686179, 0.0006374453050570037, 0.3329216952006736
YOR061W, False, 113, 0.022150720125411, 0.000918711110172135, 0.32942679404576763
YML094W, False, 57, 0.0023674043083096803, 0.0016719192203297013, 0.32142857142857145
YDL082W, False, 265, 0.06494476628227103, 0.0003172096524676731, 0.34398561651780535
YHR064C, False, 48, 0.0031012189263355822, 0.0014614343788082998, 0.32695700110253584
YKL181W, False, 22, 0.0011121625968295978, 0.0002717863121396223, 0.30564287554753927
YEL026W, True, 315, 0.05896701128814019, 0.003085330668080007, 0.3452873027886127
YDR399W, False, 29, 0.0006636041622069717, 4.617017522290653e-05, 0.295353817040984
YGL073W, True, 53, 0.000575212649386882, 0.0006640594705499599, 0.3318784623132449
YER165W, True, 129, 0.013928519757423513, 0.0023870164716675627, 0.34982894892060873
YBR121C, True, 36, 0.0010817396160185972, 4.39622021556799e-05, 0.30157115981085064
YER043C, True, 52, 0.0010961730053391124, 0.001876962639648244, 0.3170979469632164
YDL134C, False, 70, 0.0004949857316110883, 0.00112684518331932, 0.32261749347258484
YDR252W, False, 110, 0.028582680920743238, 0.00028449129160785234, 0.3074650077760498
YFR004W, True, 105, 0.003817205743407222, 0.0023089425369847605, 0.3500973968478838
YLR287C-A, False, 221, 0.057086994502201484, 5.759152232179135e-05, 0.3305835795106181
YHL012W, False, 24, 1.6864905318724497e-05, 0.00014834271709846244, 0.28976939613054525
YNL292W, False, 95, 0.013830492186690134, 0.0010931057388350609, 0.31876813930990006
YIL148W, False, 262, 0.05171522814883669, 0.003281044147647681, 0.35259497057249867
YOR001W, False, 228, 0.04324736725768617, 0.002880972754306709, 0.3412739513205593
YJL136C, False, 191, 0.050154352829463233, 0.0005567516506104651, 0.32755288010161815
YBL056W, False, 12, 8.118085263978436e-06, 2.8350461367089923e-05, 0.2774736842105263
YIL118W, True, 57, 6.210865638095344e-05, 0.0007648303168139362, 0.3133618640038041
YOR038C, False, 32, 0.00027234371361078443, 0.0004334904566629564, 0.29922809141819284
YOL156W, False, 14, 3.0923853795811716e-06, 0.0005162590497899873, 0.2645995984831586
YBR125C, False, 9, 0.0001979510286519509, 0.00022100300263659529, 0.2838613956159663
YDR013W, True, 63, 0.00035423924319636735, 0.00012842014485699076, 0.3065433119702295
YLR293C, True, 71, 0.0045457123541085545, 0.0010609806089757813, 0.33323968985279245
YPR118W, False, 14, 0.0007030223790385325, 0.0003364721083487325, 0.29291781904385616
YKL156W, False, 273, 0.06645216702613516, 0.0007086151911811483, 0.3428918309533445
YGR238C, False, 10, 5.3339382582247335e-05, 9.582168887091436e-05, 0.28696535707373716
YJR133W, False, 12, 0.00016090678623729003, 0.00022793916592554766, 0.29481061735759023
YIL035C, False, 119, 0.02277995305019608, 0.0011133480038694316, 0.32838713249543217
YNL209W, False, 135, 0.029406053081159927, 0.0009176454840514412, 0.340685852145442
YNL127W, False, 16, 1.3479788922862435e-05, 0.00013154236502145434, 0.2691504810310401
YDR155C, False, 29, 0.0003489674496605762, 0.0006896672500381305, 0.31782862654734473
YDL166C, True, 51, 0.007164321033365721, 0.000378243728645025, 0.31669158479282356
YNL240C, True, 30, 0.0002759641665811071, 0.0003728603907591144, 0.3010812731610742
YDL125C, False, 4, 4.886105240662184e-05, 4.286781365855169e-06, 0.2711190345584202
YLR186W, True, 225, 0.04503256072226228, 0.0011189810894011143, 0.3425749436839369
YPR016C, True, 198, 0.04685887657226699, 0.0007163130316718786, 0.3378139773309791
YJR021C, False, 14, 0.0001643440595655579, 4.334412971989919e-05, 0.27256433823529413
YOR046C, True, 125, 0.02028333881314158, 0.0020941509758287224, 0.33679727427597955
YGL031C, False, 196, 0.05147313218624761, 6.272204772084701e-05, 0.329262199522567
YBR213W, False, 13, 1.1788484065550925e-05, 1.0472550588508526e-05, 0.2714789215910651
YKL101W, True, 25, 2.7955729823124887e-05, 6.612512573786341e-05, 0.2926865377023293
YOL058W, False, 44, 4.016873610282355e-05, 0.0005955039151456866, 0.3070352539214164
YMR241W, False, 5, 1.0432301610783205e-05, 9.35696372921816e-06, 0.25270558159352363
YOL072W, False, 11, 0.0002753662314511167, 8.804512113327546e-05, 0.2785814936589948
YML057W, False, 47, 7.05494214498446e-05, 0.0004903961913040499, 0.31240452989202
YHR200W, False, 84, 0.002186482026166852, 0.0009533058393964404, 0.334990115786501
YKR048C, False, 49, 0.00235330360241006, 0.0012640321776434386, 0.31830623088069554
YPL074W, False, 6, 1.9130734083846686e-06, 9.580609585515408e-05, 0.25687556845250986
YBL004W, True, 167, 0.036121841131599906, 0.00022263552738771038, 0.32575383094414234
YPL179W, False, 14, 2.4163771985106522e-05, 4.3063641659510726e-05, 0.2905501396169108
YDR129C, False, 54, 6.947544916238001e-05, 0.00022843017389471038, 0.3116330390920555
YDR054C, True, 66, 0.0011031122430576609, 0.0023846901501652245, 0.3408033097741769
YEL037C, False, 85, 0.0015239554811224438, 0.0015413071063252336, 0.32769766285430135
YPR101W, True, 54, 0.0005120475092605362, 1.5162515746478144e-05, 0.2941964285714286
YGR285C, False, 72, 0.006085257327440035, 0.0008543351027176696, 0.334990115786501
YLR249W, True, 79, 0.01378955087881399, 0.0008844216291863025, 0.3381028389009235
