# Name, Essential?, Degree, Eigenvector Centrality, Betweenness Centrality, Closeness centrality
ENSP00000251453, False, 292.0, 0.08890808615597237, 0.0004098413604300481, 0.32058601536645315
ENSP00000378313, False, 13.0, 1.9051311461309564e-05, 0.00014754240001435299, 0.2653116791594593
ENSP00000257904, False, 151.0, 0.0026037895762439215, 0.0006966754163654783, 0.3383374183006536
ENSP00000355651, False, 37.0, 0.00014775359209648773, 0.0004552253112397269, 0.29923407637559163
ENSP00000401435, False, 48.0, 2.4266116206436368e-05, 0.00011158260869085446, 0.26691480962279046
ENSP00000360922, False, 20.0, 0.0019524213818260402, 0.00015471513096694786, 0.2760925364178806
ENSP00000329419, False, 53.0, 0.0004298269252777084, 0.00023951551019633279, 0.2857709691888348
ENSP00000314976, False, 18.0, 7.925142679826328e-05, 2.0194906296846208e-05, 0.27617539179726575
ENSP00000311083, False, 88.0, 0.0010663755989950314, 0.00012794263031926654, 0.30023199333019174
ENSP00000347416, False, 30.0, 0.00025561156309663013, 0.00014544831504945458, 0.2757478401278445
ENSP00000306124, False, 106.0, 0.001243326160222694, 0.0009726582370482769, 0.3278185668203677
ENSP00000344961, False, 2.0, 4.214888556810082e-09, 0.00012073649260488983, 0.17400758427261362
ENSP00000358293, False, 10.0, 7.24315093828859e-06, 8.18396730840017e-05, 0.24726833054693098
ENSP00000294179, False, 117.0, 0.0007203352318443134, 0.0012131911475694705, 0.29959667938724205
ENSP00000371253, False, 106.0, 0.020081629279253752, 0.0014485861896258213, 0.2955924339757316
ENSP00000248437, False, 75.0, 0.0009521025098501772, 0.0010527739027526542, 0.312659255204696
ENSP00000420127, False, 30.0, 1.9607431284110957e-05, 0.00010600973189567511, 0.26254061336080514
ENSP00000290949, False, 78.0, 0.0006198419882603286, 0.00019117346822502336, 0.2865817791771911
ENSP00000361635, False, 59.0, 0.0006104964167799627, 0.0004175385581441431, 0.29932058834158504
ENSP00000356030, False, 15.0, 3.053701593693606e-05, 0.0001958337754572068, 0.27188720743196665
